name,node_id,osm_node_id,railway,level_crossing,access,description,x_coord,y_coord,geometry
,2521,190967417,,,,,-94.4094759,39.152444,POINT (-94.4094759 39.152444)
,2522,190967419,,,,,-94.4085062,39.1530413,POINT (-94.4085062 39.1530413)
,2523,190967420,,,,,-94.4077604,39.1534188,POINT (-94.4077604 39.1534188)
,2524,190967421,,,,,-94.4074649,39.1535536,POINT (-94.4074649 39.1535536)
,2525,190967423,,,,,-94.4069667,39.1537605,POINT (-94.4069667 39.1537605)
,2526,190967425,,,,,-94.4061631,39.1540404,POINT (-94.4061631 39.1540404)
,2527,190967427,,,,,-94.4054797,39.1542412,POINT (-94.4054797 39.1542412)
,2528,190967428,,,,,-94.404725,39.1544191,POINT (-94.404725 39.1544191)
,2529,190967429,,,,,-94.4036333,39.1546049,POINT (-94.4036333 39.1546049)
,2530,190967430,,,,,-94.403062,39.1546746,POINT (-94.403062 39.1546746)
,2531,190967431,,,,,-94.395826,39.1554313,POINT (-94.395826 39.1554313)
,2532,190967436,,,,,-94.3933383,39.1556895,POINT (-94.3933383 39.1556895)
,2533,190967438,,,,,-94.3899539,39.1560424,POINT (-94.3899539 39.1560424)
,2534,190967440,,,,,-94.3899662,39.1560793,POINT (-94.3899662 39.1560793)
,2535,190967462,,,,,-94.4519781,39.0950349,POINT (-94.4519781 39.0950349)
,2536,190967463,,,,,-94.4518149,39.0948411,POINT (-94.4518149 39.0948411)
,2537,190967464,,,,,-94.4516556,39.0946332,POINT (-94.4516556 39.0946332)
,2538,190967466,,,,,-94.4515355,39.0944571,POINT (-94.4515355 39.0944571)
,2539,190967468,,,,,-94.4511955,39.0939021,POINT (-94.4511955 39.0939021)
,2540,190967469,,,,,-94.4507514,39.0931121,POINT (-94.4507514 39.0931121)
,2541,190967470,,,,,-94.4504801,39.0926612,POINT (-94.4504801 39.0926612)
,2542,190967472,,,,,-94.4503505,39.0924563,POINT (-94.4503505 39.0924563)
,2543,190967474,,,,,-94.4501537,39.0921842,POINT (-94.4501537 39.0921842)
,2544,190967476,,,,,-94.4497599,39.0916979,POINT (-94.4497599 39.0916979)
,2545,190967477,,,,,-94.4495223,39.0914557,POINT (-94.4495223 39.0914557)
,2546,190967486,,,,,-94.4493446,39.0912973,POINT (-94.4493446 39.0912973)
,2547,190967490,,,,,-94.4490758,39.0910626,POINT (-94.4490758 39.0910626)
,2548,190967492,,,,,-94.4488021,39.0908446,POINT (-94.4488021 39.0908446)
,2549,190967494,,,,,-94.4485308,39.0906452,POINT (-94.4485308 39.0906452)
,2550,190967501,,,,,-94.4482595,39.0904682,POINT (-94.4482595 39.0904682)
,2551,190967504,,,,,-94.4480651,39.0903471,POINT (-94.4480651 39.0903471)
,2552,190967506,,,,,-94.447897,39.0902465,POINT (-94.447897 39.0902465)
,2553,190967511,,,,,-94.4476474,39.0901104,POINT (-94.4476474 39.0901104)
,2554,190967516,,,,,-94.4466415,39.089639,POINT (-94.4466415 39.089639)
,2555,190967518,level_crossing,,,,-94.4458829,39.08938,POINT (-94.4458829 39.08938)
,2556,190967520,,,,,-94.4451843,39.0891993,POINT (-94.4451843 39.0891993)
,2557,190967528,level_crossing,,,,-94.4388321,39.0881131,POINT (-94.4388321 39.0881131)
,2558,190967533,,,,,-94.4374446,39.0878801,POINT (-94.4374446 39.0878801)
,2559,190967535,,,,,-94.4369789,39.0878167,POINT (-94.4369789 39.0878167)
,2560,190967536,,,,,-94.4367893,39.0877981,POINT (-94.4367893 39.0877981)
,2561,190967538,,,,,-94.4366068,39.0877906,POINT (-94.4366068 39.0877906)
,2562,190967540,,,,,-94.4362515,39.0877832,POINT (-94.4362515 39.0877832)
,2563,190967542,,,,,-94.435745,39.0878037,POINT (-94.435745 39.0878037)
,2564,190967544,,,,,-94.4350656,39.0878614,POINT (-94.4350656 39.0878614)
,2565,190967546,,,,,-94.4345135,39.0878987,POINT (-94.4345135 39.0878987)
,2566,190967548,,,,,-94.434128,39.087898,POINT (-94.434128 39.087898)
,2567,190967549,,,,,-94.433769,39.087878,POINT (-94.433769 39.087878)
,2568,190967550,,,,,-94.433324,39.087825,POINT (-94.433324 39.087825)
,2569,190967552,,,,,-94.432974,39.087761,POINT (-94.432974 39.087761)
,2570,190967554,,,,,-94.4324993,39.0876378,POINT (-94.4324993 39.0876378)
,2571,190967557,,,,,-94.4313729,39.0872609,POINT (-94.4313729 39.0872609)
,2572,190967559,,,,,-94.430704,39.0870165,POINT (-94.430704 39.0870165)
,2573,190967563,,,,,-94.4277673,39.0860244,POINT (-94.4277673 39.0860244)
,2574,190967565,,,,,-94.4272732,39.0858423,POINT (-94.4272732 39.0858423)
,2575,190967567,,,,,-94.4259222,39.0851884,POINT (-94.4259222 39.0851884)
,2576,190967568,,,,,-94.4253173,39.0848027,POINT (-94.4253173 39.0848027)
,2577,190967570,,,,,-94.4248874,39.0844836,POINT (-94.4248874 39.0844836)
,2578,190967572,,,,,-94.424628,39.084271,POINT (-94.424628 39.084271)
,2579,190967574,,,,,-94.4230758,39.0828998,POINT (-94.4230758 39.0828998)
,2580,190967575,,,,,-94.422129,39.0820429,POINT (-94.422129 39.0820429)
,2581,190967581,,,,,-94.4218369,39.0817684,POINT (-94.4218369 39.0817684)
,2582,190967582,,,,,-94.4213356,39.0813183,POINT (-94.4213356 39.0813183)
,2583,190967584,,,,,-94.4210544,39.0810411,POINT (-94.4210544 39.0810411)
,2584,190967586,,,,,-94.420741,39.0806802,POINT (-94.420741 39.0806802)
,2585,190967588,,,,,-94.420537,39.0804143,POINT (-94.420537 39.0804143)
,2586,190967590,,,,,-94.4203082,39.0800772,POINT (-94.4203082 39.0800772)
,2587,190967592,,,,,-94.4200552,39.0796171,POINT (-94.4200552 39.0796171)
,2588,190967595,,,,,-94.419895,39.0792817,POINT (-94.419895 39.0792817)
,2589,190967598,,,,,-94.4181272,39.0750569,POINT (-94.4181272 39.0750569)
,2590,190967600,,,,,-94.4175157,39.0735454,POINT (-94.4175157 39.0735454)
,2591,190967601,,,,,-94.4174238,39.073257,POINT (-94.4174238 39.073257)
,2592,190967602,,,,,-94.417356,39.0730116,POINT (-94.417356 39.0730116)
,2593,190967603,,,,,-94.4172627,39.0725749,POINT (-94.4172627 39.0725749)
,2594,190967604,,,,,-94.417095,39.0711718,POINT (-94.417095 39.0711718)
,2595,190967606,,,,,-94.4170304,39.0707442,POINT (-94.4170304 39.0707442)
,2596,190967608,,,,,-94.4168957,39.0701754,POINT (-94.4168957 39.0701754)
,2597,190967610,,,,,-94.4167596,39.0697709,POINT (-94.4167596 39.0697709)
,2598,190967611,,,,,-94.4165965,39.0693589,POINT (-94.4165965 39.0693589)
,2599,190967612,,,,,-94.4163919,39.0689382,POINT (-94.4163919 39.0689382)
,2600,190967613,,,,,-94.415563,39.0674691,POINT (-94.415563 39.0674691)
,2601,190967615,,,,,-94.4153062,39.0669223,POINT (-94.4153062 39.0669223)
,2602,190967619,,,,,-94.41496,39.0655342,POINT (-94.41496 39.0655342)
,2603,190967620,,,,,-94.4149216,39.0650524,POINT (-94.4149216 39.0650524)
,2604,190967621,level_crossing,,,,-94.414934,39.064587,POINT (-94.414934 39.064587)
,2605,190967623,,,,,-94.414947,39.063442,POINT (-94.414947 39.063442)
,2606,190967626,,,,,-94.415008,39.062395,POINT (-94.415008 39.062395)
,2607,190967627,switch,,,,-94.4149752,39.0614932,POINT (-94.4149752 39.0614932)
,2608,190967628,,,,,-94.415066,39.060241,POINT (-94.415066 39.060241)
,2609,190967630,,,,,-94.415115,39.05985,POINT (-94.415115 39.05985)
,2610,190967633,,,,,-94.415211,39.059326,POINT (-94.415211 39.059326)
,2611,190967635,,,,,-94.415342,39.058807,POINT (-94.415342 39.058807)
,2612,190967637,,,,,-94.415507,39.058293,POINT (-94.415507 39.058293)
,2613,190967639,,,,,-94.415707,39.057788,POINT (-94.415707 39.057788)
,2614,190967641,level_crossing,,,,-94.415911,39.057336,POINT (-94.415911 39.057336)
,2615,190967642,,,,,-94.416303,39.056645,POINT (-94.416303 39.056645)
,2616,190967643,,,,,-94.416723,39.056019,POINT (-94.416723 39.056019)
,2617,190967644,,,,,-94.417513,39.055035,POINT (-94.417513 39.055035)
,2618,190967646,,,,,-94.418609,39.053669,POINT (-94.418609 39.053669)
,2619,190967647,,,,,-94.419089,39.053071,POINT (-94.419089 39.053071)
,2620,190967649,,,,,-94.419433,39.052611,POINT (-94.419433 39.052611)
,2621,190967651,,,,,-94.419745,39.052138,POINT (-94.419745 39.052138)
,2622,190967653,,,,,-94.419936,39.051816,POINT (-94.419936 39.051816)
,2623,190967780,,,,,-94.494687,39.083106,POINT (-94.494687 39.083106)
,2624,190967782,,,,,-94.494638,39.082899,POINT (-94.494638 39.082899)
,2625,190967784,,,,,-94.4945319,39.0825525,POINT (-94.4945319 39.0825525)
,2626,190967786,,,,,-94.49447,39.0822744,POINT (-94.49447 39.0822744)
,2627,190967787,,,,,-94.494343,39.0814136,POINT (-94.494343 39.0814136)
,2628,190967788,,,,,-94.4943235,39.0808986,POINT (-94.4943235 39.0808986)
,2629,190967789,,,,,-94.4943447,39.0804578,POINT (-94.4943447 39.0804578)
,2630,190967790,,,,,-94.4943772,39.0801531,POINT (-94.4943772 39.0801531)
,2631,190967791,,,,,-94.4944977,39.0794895,POINT (-94.4944977 39.0794895)
,2632,190967793,,,,,-94.4946117,39.0790837,POINT (-94.4946117 39.0790837)
,2633,190967795,,,,,-94.4954702,39.0770587,POINT (-94.4954702 39.0770587)
,2634,190967797,,,,,-94.495949,39.075997,POINT (-94.495949 39.075997)
,2635,190967798,,,,,-94.4965319,39.0747087,POINT (-94.4965319 39.0747087)
,2636,190967800,,,,,-94.4968478,39.0741588,POINT (-94.4968478 39.0741588)
,2637,190967802,,,,,-94.4969585,39.0739881,POINT (-94.4969585 39.0739881)
,2638,190967804,,,,,-94.5026056,39.1102083,POINT (-94.5026056 39.1102083)
,2639,190967805,,,,,-94.5026231,39.1100512,POINT (-94.5026231 39.1100512)
,2640,190967807,,,,,-94.5026928,39.1098597,POINT (-94.5026928 39.1098597)
,2641,190967809,,,,,-94.5027612,39.1097525,POINT (-94.5027612 39.1097525)
,2642,190967818,level_crossing,,,,-94.5993201,39.1033486,POINT (-94.5993201 39.1033486)
,2643,190967822,level_crossing,,,,-94.5997592,39.1031666,POINT (-94.5997592 39.1031666)
,2644,190967828,,,,,-94.4113396,39.0921392,POINT (-94.4113396 39.0921392)
,2645,190967830,,,,,-94.4112613,39.0922484,POINT (-94.4112613 39.0922484)
,2646,190967832,,,,,-94.4111987,39.0923406,POINT (-94.4111987 39.0923406)
,2647,190967833,,,,,-94.4110899,39.0924557,POINT (-94.4110899 39.0924557)
,2648,190967834,,,,,-94.410926,39.0925927,POINT (-94.410926 39.0925927)
,2649,190967835,,,,,-94.4107256,39.0927119,POINT (-94.4107256 39.0927119)
,2650,190967837,,,,,-94.410543,39.0927965,POINT (-94.410543 39.0927965)
,2651,190967839,,,,,-94.410346,39.092861,POINT (-94.410346 39.092861)
,2652,190967841,,,,,-94.410139,39.0929112,POINT (-94.410139 39.0929112)
,2653,190967843,crossing,,,,-94.4099245,39.0929369,POINT (-94.4099245 39.0929369)
,2654,190967844,,,,,-94.409733,39.0929464,POINT (-94.409733 39.0929464)
,2655,190967846,,,,,-94.4091862,39.0929341,POINT (-94.4091862 39.0929341)
,2656,190967848,,,,,-94.406335,39.0928402,POINT (-94.406335 39.0928402)
,2657,190967850,,,,,-94.4059948,39.0928102,POINT (-94.4059948 39.0928102)
,2658,190967852,,,,,-94.4056422,39.0927422,POINT (-94.4056422 39.0927422)
,2659,190967854,,,,,-94.4054638,39.0926807,POINT (-94.4054638 39.0926807)
,2660,190967856,,,,,-94.4051573,39.0925299,POINT (-94.4051573 39.0925299)
,2661,190967858,,,,,-94.4049376,39.0923819,POINT (-94.4049376 39.0923819)
,2662,190967860,,,,,-94.4048004,39.0922663,POINT (-94.4048004 39.0922663)
,2663,190967862,,,,,-94.4045187,39.0919062,POINT (-94.4045187 39.0919062)
,2664,190967866,,,,,-94.4043628,39.0914746,POINT (-94.4043628 39.0914746)
,2665,190967868,,,,,-94.4043351,39.0913319,POINT (-94.4043351 39.0913319)
,2666,190967870,,,,,-94.4042115,39.0907672,POINT (-94.4042115 39.0907672)
,2667,190967872,,,,,-94.4041681,39.090656,POINT (-94.4041681 39.090656)
,2668,190967875,,,,,-94.4040138,39.090366,POINT (-94.4040138 39.090366)
,2669,190967877,,,,,-94.4037889,39.0900891,POINT (-94.4037889 39.0900891)
,2670,190967883,,,,,-94.4036936,39.0899964,POINT (-94.4036936 39.0899964)
,2671,190967885,,,,,-94.4033896,39.0897623,POINT (-94.4033896 39.0897623)
,2672,190967887,level_crossing,,,,-94.4032465,39.0896717,POINT (-94.4032465 39.0896717)
,2673,190967889,level_crossing,,,,-94.4029506,39.0895266,POINT (-94.4029506 39.0895266)
,2674,190967891,level_crossing,,,,-94.4006803,39.088779,POINT (-94.4006803 39.088779)
,2675,190967893,,,,,-94.3990304,39.0882397,POINT (-94.3990304 39.0882397)
,2676,190967894,,,,,-94.3984534,39.0880539,POINT (-94.3984534 39.0880539)
,2677,190967895,,,,,-94.3975711,39.0878412,POINT (-94.3975711 39.0878412)
,2678,190967896,,,,,-94.3960543,39.0876089,POINT (-94.3960543 39.0876089)
,2679,190967897,,,,,-94.3958696,39.0875649,POINT (-94.3958696 39.0875649)
,2680,190967898,,,,,-94.3954529,39.0874159,POINT (-94.3954529 39.0874159)
,2681,190967899,,,,,-94.3952432,39.087306,POINT (-94.3952432 39.087306)
,2682,190967902,,,,,-94.3949087,39.0871095,POINT (-94.3949087 39.0871095)
,2683,190967904,,,,,-94.3946053,39.0869548,POINT (-94.3946053 39.0869548)
,2684,190967906,,,,,-94.3944672,39.0869073,POINT (-94.3944672 39.0869073)
,2685,190967908,,,,,-94.3941337,39.0868262,POINT (-94.3941337 39.0868262)
,2686,190967910,,,,,-94.3936937,39.0867941,POINT (-94.3936937 39.0867941)
,2687,190967912,,,,,-94.3935634,39.0867983,POINT (-94.3935634 39.0867983)
,2688,190967913,,,,,-94.3932552,39.0868329,POINT (-94.3932552 39.0868329)
,2689,190967915,,,,,-94.3929538,39.086905,POINT (-94.3929538 39.086905)
,2690,190967917,,,,,-94.3928126,39.0869528,POINT (-94.3928126 39.0869528)
,2691,190967919,,,,,-94.3926884,39.087006,POINT (-94.3926884 39.087006)
,2692,190967921,,,,,-94.3919615,39.0875268,POINT (-94.3919615 39.0875268)
,2693,190967923,,,,,-94.3913655,39.0878492,POINT (-94.3913655 39.0878492)
,2694,190967925,,,,,-94.391219,39.0879101,POINT (-94.391219 39.0879101)
,2695,190967927,,,,,-94.3908622,39.0880214,POINT (-94.3908622 39.0880214)
,2696,190967929,,,,,-94.3904363,39.0881348,POINT (-94.3904363 39.0881348)
,2697,190967931,level_crossing,,,,-94.390207,39.088182,POINT (-94.390207 39.088182)
,2698,190967933,,,,,-94.3898199,39.0882385,POINT (-94.3898199 39.0882385)
,2699,190967935,,,,,-94.389463,39.0882702,POINT (-94.389463 39.0882702)
,2700,190967937,,,,,-94.3880754,39.0883079,POINT (-94.3880754 39.0883079)
,2701,190967939,,,,,-94.3876101,39.0883863,POINT (-94.3876101 39.0883863)
,2702,190967941,,,,,-94.3869835,39.0885955,POINT (-94.3869835 39.0885955)
,2703,190967943,,,,,-94.3854855,39.0892111,POINT (-94.3854855 39.0892111)
,2704,190967945,,,,,-94.3852072,39.0893621,POINT (-94.3852072 39.0893621)
,2705,190967948,,,,,-94.3850982,39.0894458,POINT (-94.3850982 39.0894458)
,2706,190967950,,,,,-94.3849842,39.0895329,POINT (-94.3849842 39.0895329)
,2707,190967952,,,,,-94.3847278,39.0897542,POINT (-94.3847278 39.0897542)
,2708,190967954,,,,,-94.383977,39.090394,POINT (-94.383977 39.090394)
,2709,190967956,,,,,-94.3837268,39.0905579,POINT (-94.3837268 39.0905579)
,2710,190967958,,,,,-94.3834363,39.0907168,POINT (-94.3834363 39.0907168)
,2711,190967961,,,,,-94.3832648,39.0907922,POINT (-94.3832648 39.0907922)
,2712,190967963,,,,,-94.3830956,39.0908581,POINT (-94.3830956 39.0908581)
,2713,190967966,,,,,-94.3829197,39.0909124,POINT (-94.3829197 39.0909124)
,2714,190967968,,,,,-94.382608,39.0909837,POINT (-94.382608 39.0909837)
,2715,190968042,,,,,-94.42055,39.050481,POINT (-94.42055 39.050481)
,2716,190968045,,,,,-94.420767,39.049791,POINT (-94.420767 39.049791)
,2717,190968046,,,,,-94.420921,39.049092,POINT (-94.420921 39.049092)
,2718,190968048,,,,,-94.420997,39.048539,POINT (-94.420997 39.048539)
,2719,190968583,level_crossing,,,,-94.5668499,39.1158681,POINT (-94.5668499 39.1158681)
,2720,190972755,,,,,-94.5115019,39.128713,POINT (-94.5115019 39.128713)
,2721,190972757,,,,,-94.5127491,39.1289328,POINT (-94.5127491 39.1289328)
,2722,190972759,,,,,-94.513349,39.1291265,POINT (-94.513349 39.1291265)
,2723,190972764,,,,,-94.5136972,39.1292428,POINT (-94.5136972 39.1292428)
,2724,190972794,,,,,-94.5200717,39.1308805,POINT (-94.5200717 39.1308805)
,2725,190972796,level_crossing,,,,-94.5198445,39.13535,POINT (-94.5198445 39.13535)
,2726,190972798,,,,,-94.5196556,39.1391168,POINT (-94.5196556 39.1391168)
,2727,190972800,level_crossing,,,,-94.5196285,39.1396326,POINT (-94.5196285 39.1396326)
,2728,190972802,,,,,-94.5194977,39.1421494,POINT (-94.5194977 39.1421494)
,2729,190972812,,,,,-94.5088815,39.1459786,POINT (-94.5088815 39.1459786)
,2730,190972814,,,,,-94.5114252,39.1456376,POINT (-94.5114252 39.1456376)
,2731,190977133,level_crossing,,,,-94.5004064,39.106892,POINT (-94.5004064 39.106892)
,2732,190977135,level_crossing,,,,-94.5003627,39.1068942,POINT (-94.5003627 39.1068942)
,2733,190977481,,,,,-94.4044544,39.0917755,POINT (-94.4044544 39.0917755)
,2734,190977525,level_crossing,,,,-94.4117069,39.0916281,POINT (-94.4117069 39.0916281)
,2735,190993496,level_crossing,,,,-94.4421043,39.0886645,POINT (-94.4421043 39.0886645)
,2736,190994539,level_crossing,,,,-94.4213267,39.0866668,POINT (-94.4213267 39.0866668)
,2737,191002822,,,,,-94.416041,39.0891418,POINT (-94.416041 39.0891418)
,2738,191003175,level_crossing,,,,-94.4941543,39.097039,POINT (-94.4941543 39.097039)
,2739,191003177,level_crossing,,,,-94.4941006,39.0970349,POINT (-94.4941006 39.0970349)
,2740,191005059,level_crossing,,,,-94.4602383,39.1067682,POINT (-94.4602383 39.1067682)
,2741,191006481,level_crossing,,,,-94.443996,39.0889832,POINT (-94.443996 39.0889832)
,2742,191008448,level_crossing,,,,-94.450707,39.08549,POINT (-94.450707 39.08549)
,2743,191010141,,,,,-94.5980745,39.1008223,POINT (-94.5980745 39.1008223)
,2744,191016082,level_crossing,,,,-94.4390058,39.0832482,POINT (-94.4390058 39.0832482)
,2745,191016536,level_crossing,,,,-94.463577,39.108072,POINT (-94.463577 39.108072)
,2746,191016538,level_crossing,,,,-94.4635777,39.1080316,POINT (-94.4635777 39.1080316)
,2747,191017417,,,,,-94.4289478,39.0864294,POINT (-94.4289478 39.0864294)
,2748,191017418,,,,,-94.4289478,39.086469,POINT (-94.4289478 39.086469)
,2749,191017421,level_crossing,,,,-94.4293837,39.0869401,POINT (-94.4293837 39.0869401)
,2750,191017423,level_crossing,,,,-94.4293518,39.0870122,POINT (-94.4293518 39.0870122)
,2751,191017553,level_crossing,,,,-94.5128708,39.133204,POINT (-94.5128708 39.133204)
,2752,191025729,,,,,-94.467291,39.1069025,POINT (-94.467291 39.1069025)
,2753,191025755,level_crossing,,,,-94.4589357,39.1040208,POINT (-94.4589357 39.1040208)
,2754,191025756,level_crossing,,,,-94.4588804,39.1039951,POINT (-94.4588804 39.1039951)
,2755,191029330,level_crossing,,,,-94.4215219,39.0866391,POINT (-94.4215219 39.0866391)
,2756,191029348,level_crossing,,,,-94.4219355,39.0818667,POINT (-94.4219355 39.0818667)
,2757,191033496,,,,,-94.3837177,39.1566127,POINT (-94.3837177 39.1566127)
,2758,191033499,,,,,-94.3852662,39.1565272,POINT (-94.3852662 39.1565272)
,2759,191033501,,,,,-94.3892023,39.1561223,POINT (-94.3892023 39.1561223)
,2760,191033662,level_crossing,,,,-94.5616957,39.1175962,POINT (-94.5616957 39.1175962)
,2761,191033688,level_crossing,,,,-94.5519436,39.1244065,POINT (-94.5519436 39.1244065)
,2762,191041298,level_crossing,,,,-94.6041908,39.0831463,POINT (-94.6041908 39.0831463)
,2763,191041304,level_crossing,,,,-94.6043158,39.0831508,POINT (-94.6043158 39.0831508)
,2764,191041307,level_crossing,,,,-94.6070343,39.0832173,POINT (-94.6070343 39.0832173)
,2765,191041438,level_crossing,,,,-94.4133347,39.0902658,POINT (-94.4133347 39.0902658)
,2766,191046697,level_crossing,,,,-94.4458853,39.0894266,POINT (-94.4458853 39.0894266)
,2767,191049172,level_crossing,,,,-94.5734772,39.1135436,POINT (-94.5734772 39.1135436)
,2768,191050402,level_crossing,,,,-94.4964974,39.0898749,POINT (-94.4964974 39.0898749)
,2769,191054995,level_crossing,,,,-94.6053269,39.0745842,POINT (-94.6053269 39.0745842)
,2770,191055414,level_crossing,,,,-94.426556,39.0868101,POINT (-94.426556 39.0868101)
,2771,191055417,level_crossing,,,,-94.4266057,39.0855957,POINT (-94.4266057 39.0855957)
,2772,191055418,level_crossing,,,,-94.4266115,39.0855527,POINT (-94.4266115 39.0855527)
,2773,191055772,level_crossing,,,,-94.5157169,39.139502,POINT (-94.5157169 39.139502)
,2774,191055778,level_crossing,,,,-94.5124887,39.139397,POINT (-94.5124887 39.139397)
,2775,191059717,level_crossing,,,,-94.5465133,39.1279904,POINT (-94.5465133 39.1279904)
,2776,191059719,level_crossing,,,,-94.5465784,39.1281357,POINT (-94.5465784 39.1281357)
,2777,191059959,,,,,-94.512163,39.1226019,POINT (-94.512163 39.1226019)
,2778,191064328,,,,,-94.4323586,39.0818798,POINT (-94.4323586 39.0818798)
,2779,191070589,level_crossing,,,,-94.6069408,39.1102958,POINT (-94.6069408 39.1102958)
,2780,191071856,level_crossing,,,,-94.6035075,39.0751647,POINT (-94.6035075 39.0751647)
,2781,191072098,,,,,-94.5120248,39.1214889,POINT (-94.5120248 39.1214889)
,2782,191072099,switch,,,,-94.510944,39.1213907,POINT (-94.510944 39.1213907)
,2783,191072137,,,,,-94.4999211,39.1170527,POINT (-94.4999211 39.1170527)
,2784,191072158,,,,,-94.4711461,39.1140411,POINT (-94.4711461 39.1140411)
,2785,191072170,,,,,-94.478393,39.1131286,POINT (-94.478393 39.1131286)
,2786,191072185,,,,,-94.599071,39.1035053,POINT (-94.599071 39.1035053)
,2787,191072189,level_crossing,,,,-94.5994342,39.1033515,POINT (-94.5994342 39.1033515)
,2788,191072199,level_crossing,,,,-94.6013639,39.1025327,POINT (-94.6013639 39.1025327)
,2789,191072299,,,,,-94.5100837,39.0477001,POINT (-94.5100837 39.0477001)
,2790,191072301,,,,,-94.5098683,39.0477524,POINT (-94.5098683 39.0477524)
,2791,191072303,,,,,-94.5093006,39.0478674,POINT (-94.5093006 39.0478674)
,2792,191072305,level_crossing,,,,-94.5085296,39.0480793,POINT (-94.5085296 39.0480793)
,2793,191072307,,,,,-94.5077479,39.0483505,POINT (-94.5077479 39.0483505)
,2794,191072309,,,,,-94.5069245,39.0487846,POINT (-94.5069245 39.0487846)
,2795,191072315,,,,,-94.5064181,39.0491541,POINT (-94.5064181 39.0491541)
,2796,191072317,,,,,-94.5063117,39.0492718,POINT (-94.5063117 39.0492718)
,2797,191072319,,,,,-94.5062114,39.0494323,POINT (-94.5062114 39.0494323)
,2798,191072321,,,,,-94.5061389,39.0495755,POINT (-94.5061389 39.0495755)
,2799,191072323,,,,,-94.5060607,39.049803,POINT (-94.5060607 39.049803)
,2800,191072325,,,,,-94.5060164,39.0503827,POINT (-94.5060164 39.0503827)
,2801,191072327,,,,,-94.5059836,39.0509472,POINT (-94.5059836 39.0509472)
,2802,191072366,,,,,-94.4986025,39.099033,POINT (-94.4986025 39.099033)
,2803,191072454,,,,,-94.6040177,39.0755929,POINT (-94.6040177 39.0755929)
,2804,191072474,,,,,-94.472466,39.1111922,POINT (-94.472466 39.1111922)
